url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/ena24/images/1001.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1001.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1001.jpg,ENA24 : 1001,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/15181b5c-af04-4b81-9ad7-3ba6c164fe7b.png,15181b5c-af04-4b81-9ad7-3ba6c164fe7b,cc6e497c236bc7f2ae23810d32b2fe2e,106fbf47fdb6c3eb67c4606adade9aa6
https://storage.googleapis.com/public-datasets-lila/ena24/images/1003.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1003.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1003.jpg,ENA24 : 1003,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/ab8bb163-6623-419b-b5c9-995e70edd654.png,ab8bb163-6623-419b-b5c9-995e70edd654,6672bc25ed20a0b2693cd53888eeee4b,12c19d0fc271ed28434418b358d27a87
https://storage.googleapis.com/public-datasets-lila/ena24/images/1011.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1011.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1011.jpg,ENA24 : 1011,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/065ceb20-582c-4669-ab02-e0c0b9d68cac.png,065ceb20-582c-4669-ab02-e0c0b9d68cac,2be57777d7bd7fffe327e5f951368684,eb015aec9df60427b8a341fee3ea0a17
https://storage.googleapis.com/public-datasets-lila/ena24/images/1015.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1015.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1015.jpg,ENA24 : 1015,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/1c664205-91ac-47e0-aaa9-2e80ec85c2cb.png,1c664205-91ac-47e0-aaa9-2e80ec85c2cb,d653a80815eac3ed4583738568f799b2,0cbd27c3800f50d85cbad349abb4faa7
https://storage.googleapis.com/public-datasets-lila/ena24/images/1017.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1017.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1017.jpg,ENA24 : 1017,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/b51764c9-d1be-4240-bd51-da6641b63913.png,b51764c9-d1be-4240-bd51-da6641b63913,99c5b0021b14d2ab72a72549fe9bd8a2,b9ebcaaea2b099902d1a1b15a99fce6f
https://storage.googleapis.com/public-datasets-lila/ena24/images/1020.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1020.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1020.jpg,ENA24 : 1020,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/d2a451ba-2395-48e2-beac-76d4b37f0473.png,d2a451ba-2395-48e2-beac-76d4b37f0473,b8192a95876cd065407a8ac901a7127a,f4eae0cf5fc5e963d570467ae04ef0db
https://storage.googleapis.com/public-datasets-lila/ena24/images/1023.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1023.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1023.jpg,ENA24 : 1023,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/8677ec7d-dd8d-4237-88bf-cd779f93e811.png,8677ec7d-dd8d-4237-88bf-cd779f93e811,ab3d95a093e67f26fa2c3de9083554f9,a19cab51475b5fd3b160122a0035c7a1
https://storage.googleapis.com/public-datasets-lila/ena24/images/1024.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1024.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1024.jpg,ENA24 : 1024,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/b701cb54-2664-4a32-b115-0e9916ab518b.png,b701cb54-2664-4a32-b115-0e9916ab518b,d1ffa26677bf183dffd9a18520e43d97,eb0459f26d8831c259b190cc50fac3b9
https://storage.googleapis.com/public-datasets-lila/ena24/images/103.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/103.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/103.jpg,ENA24 : 103,ENA24 : unknown,ENA24,-1,eastern gray squirrel,sciurus carolinensis,eastern gray squirrel,animalia,chordata,mammalia,rodentia,sciuridae,sciurus,carolinensis,ENA24/fac90e3e-2025-46ad-840b-82fe9a722d03.png,fac90e3e-2025-46ad-840b-82fe9a722d03,20e099ff51ef6e30efc54d9321bd2362,982aa262a4b561271d5c0ab6a0226111
https://storage.googleapis.com/public-datasets-lila/ena24/images/1034.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/1034.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/1034.jpg,ENA24 : 1034,ENA24 : unknown,ENA24,-1,eastern chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ENA24/bef4060c-b9a1-4cd3-8830-0b2eb73ef16b.png,bef4060c-b9a1-4cd3-8830-0b2eb73ef16b,3c6104b7351e63e8a293bc34f77a02d3,106162d4c7aa1cc1af8a90e1fa0815d5
