url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220201.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220201.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220201.JPG,Orinoquia Camera Traps : A01_02220201.JPG,Orinoquia Camera Traps : 3984a9d9-7160-11ec-adb0-5cf3706028c2,Orinoquia Camera Traps : A01,2,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/42d44dc5-ba24-4286-8b50-f64595037fea.png,42d44dc5-ba24-4286-8b50-f64595037fea,3f7c6d5c5335686ed9d3f0505c25c7ff,5b3acd8c31e7e7b156118d99e486fcc0
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220207.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220207.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220207.JPG,Orinoquia Camera Traps : A01_02220207.JPG,Orinoquia Camera Traps : 3984d0d0-7160-11ec-bd4e-5cf3706028c2,Orinoquia Camera Traps : A01,2,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/2ed2997a-2ade-4d55-a4c0-45df6ded2213.png,2ed2997a-2ade-4d55-a4c0-45df6ded2213,69fc3bed921294e45266d661aa361819,8df484a3d3bac986c47a4ee14744dbc4
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220209.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220209.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220209.JPG,Orinoquia Camera Traps : A01_02220209.JPG,Orinoquia Camera Traps : 3984d0d1-7160-11ec-9baa-5cf3706028c2,Orinoquia Camera Traps : A01,1,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/81ffe10e-f07b-493f-afdf-833b6389338c.png,81ffe10e-f07b-493f-afdf-833b6389338c,c9149cd4576716c84af76fdec502b79c,4c82e96ee7f26d4fe0abc6b6036c2703
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220216.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220216.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220216.JPG,Orinoquia Camera Traps : A01_02220216.JPG,Orinoquia Camera Traps : 3984d0d3-7160-11ec-a12a-5cf3706028c2,Orinoquia Camera Traps : A01,2,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/6121d0e6-681b-4170-8a6f-b2da5bfa2b88.png,6121d0e6-681b-4170-8a6f-b2da5bfa2b88,7c2b8a20e48863b1f9877eb5f28fdce5,ec238ae67c6e5542638630ce86a0908b
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220218.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220218.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220218.JPG,Orinoquia Camera Traps : A01_02220218.JPG,Orinoquia Camera Traps : 3984d0d4-7160-11ec-b84a-5cf3706028c2,Orinoquia Camera Traps : A01,1,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/d96fa8ae-c00a-4cf9-b440-49a361528edd.png,d96fa8ae-c00a-4cf9-b440-49a361528edd,0a9db598797ef52d71b6b465c1462324,8580f7db8be8eb3e266040e1a0e4a911
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220227.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220227.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220227.JPG,Orinoquia Camera Traps : A01_02220227.JPG,Orinoquia Camera Traps : 3984d0d6-7160-11ec-b216-5cf3706028c2,Orinoquia Camera Traps : A01,1,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/1b41ef47-99a4-4ca0-9d14-0b2f2e4b488b.png,1b41ef47-99a4-4ca0-9d14-0b2f2e4b488b,476f030245efc58572e0926d97481677,ceddc4bc8833a529e731c7d7da11e4f8
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220229.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220229.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220229.JPG,Orinoquia Camera Traps : A01_02220229.JPG,Orinoquia Camera Traps : 3984d0d7-7160-11ec-a747-5cf3706028c2,Orinoquia Camera Traps : A01,0,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/3738c349-2180-4578-9517-6fa9b55e058d.png,3738c349-2180-4578-9517-6fa9b55e058d,e3db3cff2a4f73a5518a657bcb458225,2ee7beff72ee7fa6d0b73d43a5ed9c65
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220232.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220232.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220232.JPG,Orinoquia Camera Traps : A01_02220232.JPG,Orinoquia Camera Traps : 3984d0d8-7160-11ec-8660-5cf3706028c2,Orinoquia Camera Traps : A01,0,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/0a062a2b-cf7e-46ef-bcc5-7a1cfe0c821c.png,0a062a2b-cf7e-46ef-bcc5-7a1cfe0c821c,f37391d8312b1c5f09e046d4058e637a,025b6f42109634d641adc2c00f1a783e
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220236.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220236.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220236.JPG,Orinoquia Camera Traps : A01_02220236.JPG,Orinoquia Camera Traps : 3984d0d9-7160-11ec-9512-5cf3706028c2,Orinoquia Camera Traps : A01,1,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/77ee03fa-8a2c-47c7-a136-831f2cc485cf.png,77ee03fa-8a2c-47c7-a136-831f2cc485cf,f4e6c92cd1626198a6b57e523b5ba4bd,456875d117fe8495dc0a3e401942d40d
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220238.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220238.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220238.JPG,Orinoquia Camera Traps : A01_02220238.JPG,Orinoquia Camera Traps : 3984d0da-7160-11ec-bc14-5cf3706028c2,Orinoquia Camera Traps : A01,0,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/40e74a11-b107-4f9b-85e3-c145bf695840.png,40e74a11-b107-4f9b-85e3-c145bf695840,440e3672aca2190f43a6c9ba7edc9217,194bd0c4f7d8749f0d85d22b6dbe3b4c
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220242.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220242.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220242.JPG,Orinoquia Camera Traps : A01_02220242.JPG,Orinoquia Camera Traps : 3984d0db-7160-11ec-8771-5cf3706028c2,Orinoquia Camera Traps : A01,1,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/052ee982-d856-4c02-bb08-4fd8aa0fd0c8.png,052ee982-d856-4c02-bb08-4fd8aa0fd0c8,9123d2312d9fba8b4c8644eff4a3fcb1,7aa06727d8701e9a36025be1b24bf765
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A01/02220243.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A01/02220243.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A01/02220243.JPG,Orinoquia Camera Traps : A01_02220243.JPG,Orinoquia Camera Traps : 3984d0db-7160-11ec-8771-5cf3706028c2,Orinoquia Camera Traps : A01,2,ornate_titi_monkey,plecturocebus ornatus,ornate titi,animalia,chordata,mammalia,primates,pitheciidae,plecturocebus,ornatus,orinoquia/3cbe4f63-f578-4766-823a-2d80572d1132.png,3cbe4f63-f578-4766-823a-2d80572d1132,a07f449efa5c1ed310d7c2f424e2c35c,c47b0402cb10a5e0af2152db4d210c44
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A02/100EK113/01300177.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A02/100EK113/01300177.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A02/100EK113/01300177.JPG,Orinoquia Camera Traps : A02_100EK113_01300177.JPG,Orinoquia Camera Traps : 39be3ea4-7160-11ec-8cb2-5cf3706028c2,Orinoquia Camera Traps : A02,2,southern_tamandua,tamandua tetradactyla,southern tamandua,animalia,chordata,mammalia,pilosa,myrmecophagidae,tamandua,tetradactyla,orinoquia/2564e9e2-9451-4b66-a26d-aa44e7e8ad7e.png,2564e9e2-9451-4b66-a26d-aa44e7e8ad7e,2ea697623987dbbf31001e56f0acfded,cbf3b71819733c0e6a88003a53fbc104
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A02/100EK113/04100626.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A02/100EK113/04100626.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A02/100EK113/04100626.JPG,Orinoquia Camera Traps : A02_100EK113_04100626.JPG,Orinoquia Camera Traps : 39be8cd6-7160-11ec-bb06-5cf3706028c2,Orinoquia Camera Traps : A02,1,black_agouti,dasyprocta fuliginosa,black agouti,animalia,chordata,mammalia,rodentia,dasyproctidae,dasyprocta,fuliginosa,orinoquia/32cece80-9b59-43a1-9ef9-649f7fe7ff53.png,32cece80-9b59-43a1-9ef9-649f7fe7ff53,6566fcb74df9ca3398eedb77b79a7e36,b1e548868ba90e2fd19d06a0b307f4c8
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A02/101EK113/05210080.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A02/101EK113/05210080.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A02/101EK113/05210080.JPG,Orinoquia Camera Traps : A02_101EK113_05210080.JPG,Orinoquia Camera Traps : 39beb40f-7160-11ec-9bc3-5cf3706028c2,Orinoquia Camera Traps : A02,1,southern_tamandua,tamandua tetradactyla,southern tamandua,animalia,chordata,mammalia,pilosa,myrmecophagidae,tamandua,tetradactyla,orinoquia/54b26f87-05b5-490a-b6a8-af42b6574468.png,54b26f87-05b5-490a-b6a8-af42b6574468,707f3365b57f1abfbbecf7852df34502,0ad2b2548e78ce22fc2c789d82603559
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A02/101EK113/05280132.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A02/101EK113/05280132.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A02/101EK113/05280132.JPG,Orinoquia Camera Traps : A02_101EK113_05280132.JPG,Orinoquia Camera Traps : 39beb41a-7160-11ec-abfc-5cf3706028c2,Orinoquia Camera Traps : A02,2,southern_tamandua,tamandua tetradactyla,southern tamandua,animalia,chordata,mammalia,pilosa,myrmecophagidae,tamandua,tetradactyla,orinoquia/46cafdb4-c09c-44bc-9d65-815c7e5f1a9d.png,46cafdb4-c09c-44bc-9d65-815c7e5f1a9d,2a047855a9557c31506e2def84febcc2,9fd9fa4450a77df09d438f7efea8486c
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A03/03060221.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A03/03060221.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A03/03060221.JPG,Orinoquia Camera Traps : A03_03060221.JPG,Orinoquia Camera Traps : 39e186e5-7160-11ec-be7d-5cf3706028c2,Orinoquia Camera Traps : A03,2,tayra,eira barbara,tayra,animalia,chordata,mammalia,carnivora,mustelidae,eira,barbara,orinoquia/ae56c780-baa3-49b5-a244-9b0ea84abe66.png,ae56c780-baa3-49b5-a244-9b0ea84abe66,5cacee6ddf4a6dad10e794cf05438bfb,e8bb23a0cf24e88218fc146af8dc3f59
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A03/06260578.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A03/06260578.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A03/06260578.JPG,Orinoquia Camera Traps : A03_06260578.JPG,Orinoquia Camera Traps : 39e1d507-7160-11ec-aa27-5cf3706028c2,Orinoquia Camera Traps : A03,2,margarita_island_capuchin,sapajus apella,margarita island capuchin,animalia,chordata,mammalia,primates,cebidae,sapajus,apella,orinoquia/baa1d429-2333-49e3-9ed3-3b1d0b9d1593.png,baa1d429-2333-49e3-9ed3-3b1d0b9d1593,8508634efdac8c634a8497d3091358bb,3174ae7fbcad53f62e3f2eaafa5cfac1
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/01220253.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/01220253.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/01220253.JPG,Orinoquia Camera Traps : A04_100EK113_01220253.JPG,Orinoquia Camera Traps : 39d6aeba-7160-11ec-bf6c-5cf3706028c2,Orinoquia Camera Traps : A04,0,cattle,bos taurus,cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,orinoquia/853b363b-6adb-46c3-89e0-705c99290147.png,853b363b-6adb-46c3-89e0-705c99290147,886886ce08995a8e13d70b5b562698d9,d8843e616cd6a0899597f35c0533a2cd
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/01260444.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/01260444.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/01260444.JPG,Orinoquia Camera Traps : A04_100EK113_01260444.JPG,Orinoquia Camera Traps : 39d6d5b9-7160-11ec-b044-5cf3706028c2,Orinoquia Camera Traps : A04,8,cattle,bos taurus,cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,orinoquia/6cbdb203-b721-47d3-a2d3-cc956f543a58.png,6cbdb203-b721-47d3-a2d3-cc956f543a58,7bc50999a0a4c17bb3863a165f0178b1,7bcc203c4c5f70ac833f767c8fda0156
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02130618.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02130618.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02130618.JPG,Orinoquia Camera Traps : A04_100EK113_02130618.JPG,Orinoquia Camera Traps : 39d6fce5-7160-11ec-a57a-5cf3706028c2,Orinoquia Camera Traps : A04,2,southern_tamandua,tamandua tetradactyla,southern tamandua,animalia,chordata,mammalia,pilosa,myrmecophagidae,tamandua,tetradactyla,orinoquia/06f6fe3d-40b3-412f-bada-f0184a5d9c31.png,06f6fe3d-40b3-412f-bada-f0184a5d9c31,8b9c1bf483110c97c9bc77fa2f387d17,35e504a61f6fb67ba9e07a5f2ecb7d5e
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02170641.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02170641.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02170641.JPG,Orinoquia Camera Traps : A04_100EK113_02170641.JPG,Orinoquia Camera Traps : 39d6fceb-7160-11ec-99e4-5cf3706028c2,Orinoquia Camera Traps : A04,1,crab-eating_fox,cerdocyon thous,crab-eating fox,animalia,chordata,mammalia,carnivora,canidae,cerdocyon,thous,orinoquia/0573b0f6-6b0f-4e7b-9a31-f29450131824.png,0573b0f6-6b0f-4e7b-9a31-f29450131824,3550939172244f70d4820022e23ee322,b01e59062f73df107353f27fd430201a
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02180658.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02180658.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02180658.JPG,Orinoquia Camera Traps : A04_100EK113_02180658.JPG,Orinoquia Camera Traps : 39d6fcee-7160-11ec-8d13-5cf3706028c2,Orinoquia Camera Traps : A04,3,crab-eating_fox,cerdocyon thous,crab-eating fox,animalia,chordata,mammalia,carnivora,canidae,cerdocyon,thous,orinoquia/a6602ad7-8557-4044-a1db-5ee0e1f1db49.png,a6602ad7-8557-4044-a1db-5ee0e1f1db49,5cb927b65bfbb30e01e94b16b34d769a,a9acb589c9dd868c0b62662cf94a93bd
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02190669.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02190669.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02190669.JPG,Orinoquia Camera Traps : A04_100EK113_02190669.JPG,Orinoquia Camera Traps : 39d6fcf1-7160-11ec-a228-5cf3706028c2,Orinoquia Camera Traps : A04,2,crab-eating_fox,cerdocyon thous,crab-eating fox,animalia,chordata,mammalia,carnivora,canidae,cerdocyon,thous,orinoquia/c9bc56a3-7192-430d-82b2-635b1e2d1b7f.png,c9bc56a3-7192-430d-82b2-635b1e2d1b7f,03faec6458a30e3bf7ef5eb004aa4dd8,5bc9b0ea0d59249c34530d07e4a49abc
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02190673.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02190673.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02190673.JPG,Orinoquia Camera Traps : A04_100EK113_02190673.JPG,Orinoquia Camera Traps : 39d6fcf3-7160-11ec-8c4f-5cf3706028c2,Orinoquia Camera Traps : A04,0,crab-eating_fox,cerdocyon thous,crab-eating fox,animalia,chordata,mammalia,carnivora,canidae,cerdocyon,thous,orinoquia/e043ba98-9844-4db4-9778-67ea5134d776.png,e043ba98-9844-4db4-9778-67ea5134d776,56210313e85be72c782c3823d30c229f,c7c4c4fe121935e8d64e518f54f0e108
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02200679.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02200679.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02200679.JPG,Orinoquia Camera Traps : A04_100EK113_02200679.JPG,Orinoquia Camera Traps : 39d6fcf4-7160-11ec-b257-5cf3706028c2,Orinoquia Camera Traps : A04,0,crab-eating_fox,cerdocyon thous,crab-eating fox,animalia,chordata,mammalia,carnivora,canidae,cerdocyon,thous,orinoquia/26d6e6eb-c9af-47fa-8462-0b6bf8543163.png,26d6e6eb-c9af-47fa-8462-0b6bf8543163,7720f120693cb6323db8b68e1a9a604d,fc292963b42e9323ed2980a379c0d237
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02260793.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260793.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260793.JPG,Orinoquia Camera Traps : A04_100EK113_02260793.JPG,Orinoquia Camera Traps : 39d6fd02-7160-11ec-9706-5cf3706028c2,Orinoquia Camera Traps : A04,0,common_green_iguana,iguana iguana,common green iguana,animalia,chordata,reptilia,squamata,iguanidae,iguana,iguana,orinoquia/64a70492-0db2-4536-a5d4-a0ea118b93c2.png,64a70492-0db2-4536-a5d4-a0ea118b93c2,7d7127e566c506f92e7a692f2b2eccc5,c385e3c7d4b1fd42da09c6f74498c93a
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02260794.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260794.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260794.JPG,Orinoquia Camera Traps : A04_100EK113_02260794.JPG,Orinoquia Camera Traps : 39d6fd02-7160-11ec-9706-5cf3706028c2,Orinoquia Camera Traps : A04,1,common_green_iguana,iguana iguana,common green iguana,animalia,chordata,reptilia,squamata,iguanidae,iguana,iguana,orinoquia/0d991c94-b68c-49c3-a07c-38075d11b6a3.png,0d991c94-b68c-49c3-a07c-38075d11b6a3,99f7fb805016f7df6412d0823abded3a,d017d7d45cfef85cb1415058bc50f6cb
https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/A04/100EK113/02260795.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260795.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/A04/100EK113/02260795.JPG,Orinoquia Camera Traps : A04_100EK113_02260795.JPG,Orinoquia Camera Traps : 39d6fd02-7160-11ec-9706-5cf3706028c2,Orinoquia Camera Traps : A04,2,common_green_iguana,iguana iguana,common green iguana,animalia,chordata,reptilia,squamata,iguanidae,iguana,iguana,orinoquia/01499eb3-3a4c-48a9-9756-c341de004b0b.png,01499eb3-3a4c-48a9-9756-c341de004b0b,e5971f9c784a46f9b8dad162d7f1d5fa,e76704cb183e1f5a609f9cc0981dc205
